Tempo	HP	VCAS	XGPS	YGPS	ZGPS	MagHead	NZ	Gyx	Gyy	Gyz	NX	NY	MagX	MagY	MagZ	Pressao	Temperatura	Latitude	Longitude	HeadGPS	VelocidadeGPS	VelocidadeSubidaGPS	TemGPS	LatitudeHome	LongitudeHome	SatelitesUsados	temTempo	DAlvo	DAlvo_DRPitot	DAlvo_DRGPS	PosPayloadDrop_Pitot	PosPayloadDrop_GPS	LancamentoAutomaticoPlanador	LancamentoAutomaticoCarga	altitudeLiberaPlanadores	altitudeLiberaCarga	
segundos	ft	m/s	m	m	m	deg	g	deg/s	deg/s	deg/s	g	g	nlembro	nlembro	nlembro	mBar	C	deg	deg	nsei	m/s	m/s	m	deg	deg	num	bit	m	m	m	m	m	bin	bin	bin	bin	
85924.721	1783.306	0.000	-2.511	-1.319	566.100	323.881	-0.996	-0.852	1.219	-0.234	0.242	0.004	3.700	2.700	-51.400	952.816	25.906	-23.202317	-45.874033	0.000	0.052	0.189	0.000	-23.202295	-45.874019	10.000	1.0	105.287	105.287	105.235	105.287	105.196	0.000	0.000	0.000	0.000	
85924.807	1782.694	0.000	-2.511	-1.319	566.100	333.435	-0.982	-0.711	0.523	-0.328	0.247	-0.003	4.200	2.100	-52.600	952.836	25.906	-23.202317	-45.874033	0.000	0.018	0.065	1.000	-23.202295	-45.874019	10.000	1.0	105.287	105.287	105.232	105.287	105.201	0.000	0.000	0.000	0.000	
85924.921	1785.123	0.000	-2.527	-1.659	566.100	324.782	-0.989	-0.922	1.219	-0.297	0.243	0.003	3.400	2.400	-51.400	952.757	25.906	-23.202317	-45.874038	0.000	0.016	0.057	1.000	-23.202295	-45.874019	10.000	1.0	105.398	105.398	105.398	105.398	105.363	0.000	0.000	0.000	0.000	
85924.978	1785.123	0.000	-2.527	-1.659	566.100	338.962	-0.988	-0.445	0.859	-0.273	0.243	0.000	3.900	1.500	-52.200	952.757	25.906	-23.202317	-45.874038	0.000	0.016	0.057	1.000	-23.202295	-45.874019	10.000	1.0	105.398	105.398	105.398	105.398	105.371	0.000	0.000	0.000	0.000	
85925.045	1782.843	0.000	-2.527	-1.659	566.100	5.807	-0.994	-1.211	1.078	-0.313	0.237	0.000	5.900	-0.600	-50.500	952.831	25.904	-23.202317	-45.874038	0.000	0.016	0.057	1.000	-23.202295	-45.874019	10.000	1.0	105.398	105.398	105.400	105.398	105.371	0.000	0.000	0.000	0.000	
85925.112	1782.442	0.000	-2.711	-1.661	566.000	338.199	-0.989	-0.547	1.047	-0.484	0.245	0.001	4.500	1.800	-51.700	952.844	25.906	-23.202319	-45.874038	0.000	0.016	0.057	1.000	-23.202295	-45.874019	9.000	1.0	105.227	105.398	105.401	105.398	105.372	0.000	0.000	0.000	0.000	
85925.169	1782.442	0.000	-2.711	-1.661	566.000	338.199	-0.989	-0.547	1.047	-0.484	0.245	0.001	4.500	1.800	-51.700	952.844	25.906	-23.202319	-45.874038	0.000	0.016	0.057	1.000	-23.202295	-45.874019	9.000	1.0	105.227	105.398	105.401	105.227	105.198	0.000	0.000	0.000	0.000	
85925.236	1784.002	0.000	-2.711	-1.661	566.000	328.815	-0.985	-0.828	0.789	-0.242	0.244	0.001	3.800	2.300	-51.300	952.794	25.908	-23.202319	-45.874038	0.000	0.016	0.057	0.000	-23.202295	-45.874019	9.000	1.0	105.227	105.227	105.227	105.227	105.197	0.000	0.000	0.000	0.000	
85925.369	1784.559	0.000	-2.711	-1.661	566.000	333.970	-0.990	-0.281	0.836	-0.336	0.237	0.000	4.300	2.100	-52.800	952.774	25.902	-23.202319	-45.874038	0.000	0.104	0.376	0.000	-23.202295	-45.874019	9.000	1.0	105.227	105.227	105.226	105.227	105.049	0.000	0.000	0.000	0.000	
85925.446	1783.036	0.000	-2.711	-1.661	566.000	343.179	-0.989	-1.117	0.867	-0.188	0.240	0.001	4.300	1.300	-51.400	952.825	25.906	-23.202319	-45.874038	0.000	0.104	0.376	0.000	-23.202295	-45.874019	9.000	1.0	105.227	105.227	105.212	105.227	105.035	0.000	0.000	0.000	0.000	
85925.512	1784.230	0.000	-2.711	-1.661	566.300	334.058	-0.991	-0.508	1.133	-0.320	0.244	0.000	3.700	1.800	-52.700	952.787	25.910	-23.202319	-45.874038	0.000	0.104	0.376	1.000	-23.202295	-45.874019	9.000	1.0	105.227	105.227	105.205	105.227	105.029	0.000	0.000	0.000	0.000	
85925.627	1784.920	0.000	-2.711	-1.661	566.300	341.147	-0.990	-0.531	0.664	-0.367	0.244	0.001	4.100	1.400	-51.800	952.764	25.908	-23.202319	-45.874038	0.000	0.104	0.376	1.000	-23.202295	-45.874019	9.000	1.0	105.227	105.227	105.198	105.227	105.029	0.000	0.000	0.000	0.000	
85925.703	1780.788	0.000	-2.711	-1.661	566.300	329.931	-0.989	-1.039	0.859	-0.367	0.240	0.001	3.800	2.200	-51.900	952.900	25.913	-23.202319	-45.874038	0.000	0.104	0.376	1.000	-23.202295	-45.874019	9.000	1.0	105.227	105.227	105.186	105.227	105.038	0.000	0.000	0.000	0.000	
85925.760	1780.788	0.000	-2.711	-1.661	566.300	329.931	-0.989	-1.039	0.859	-0.367	0.240	0.001	3.800	2.200	-51.900	952.900	25.913	-23.202319	-45.874038	0.000	0.104	0.376	1.000	-23.202295	-45.874019	9.000	1.0	105.227	105.227	105.186	105.227	105.039	0.000	0.000	0.000	0.000	
85925.827	1783.786	0.000	-2.711	-1.661	566.300	329.931	-0.985	-0.977	1.039	-0.195	0.243	0.002	3.800	2.200	-51.300	952.801	25.908	-23.202319	-45.874038	0.000	0.104	0.376	1.000	-23.202295	-45.874019	9.000	1.0	105.227	105.227	105.171	105.227	105.037	0.000	0.000	0.000	0.000	
85925.894	1783.961	0.000	-2.711	-1.661	566.300	337.694	-0.987	-1.055	1.133	-0.148	0.245	0.001	3.900	1.600	-50.900	952.796	25.910	-23.202319	-45.874038	0.000	0.104	0.376	1.000	-23.202295	-45.874019	9.000	1.0	105.227	105.227	105.165	105.227	105.037	0.000	0.000	0.000	0.000	
85925.980	1784.410	0.000	-2.711	-1.661	566.300	334.026	-0.993	-0.852	0.789	-0.195	0.246	0.000	3.900	1.900	-51.100	952.781	25.910	-23.202319	-45.874038	0.000	0.104	0.376	0.000	-23.202295	-45.874019	9.000	1.0	105.227	105.227	105.158	105.227	105.033	0.000	0.000	0.000	0.000	
85926.037	1784.410	0.000	-2.711	-1.661	566.300	334.026	-0.993	-0.852	0.789	-0.195	0.246	0.000	3.900	1.900	-51.100	952.781	25.910	-23.202319	-45.874038	0.000	0.104	0.376	1.000	-23.202295	-45.874019	9.000	1.0	105.227	105.227	105.158	105.227	105.020	0.000	0.000	0.000	0.000	
85926.123	1786.083	0.000	-2.711	-1.661	566.300	338.499	-0.990	-0.852	1.063	-0.195	0.243	0.002	3.300	1.300	-51.200	952.725	25.904	-23.202319	-45.874038	0.000	0.104	0.376	1.000	-23.202295	-45.874019	9.000	1.0	105.227	105.227	105.143	105.227	105.020	0.000	0.000	0.000	0.000	
85926.189	1782.329	0.000	-2.711	-1.661	566.300	333.435	-0.988	-0.883	0.680	-0.469	0.242	0.000	4.200	2.100	-51.400	952.849	25.908	-23.202319	-45.874038	0.000	0.104	0.376	0.000	-23.202295	-45.874019	9.000	1.0	105.227	105.227	105.134	105.227	105.069	0.000	0.000	0.000	0.000	
85926.256	1783.036	0.000	-2.711	-1.661	566.300	333.435	-0.988	-0.883	0.680	-0.469	0.242	0.000	4.200	2.100	-51.400	952.825	25.906	-23.202319	-45.874038	0.000	0.104	0.376	1.000	-23.202295	-45.874019	9.000	1.0	105.227	105.227	105.127	105.227	105.049	0.000	0.000	0.000	0.000	
85926.361	1783.329	0.000	-2.711	-1.661	566.300	330.124	-0.990	-1.148	0.859	-0.336	0.244	-0.001	4.700	2.700	-50.600	952.815	25.904	-23.202319	-45.874038	0.000	0.104	0.376	0.000	-23.202295	-45.874019	9.000	1.0	105.227	105.227	105.120	105.227	105.045	0.000	0.000	0.000	0.000	
85926.437	1783.329	0.000	-2.711	-1.661	566.300	358.958	-0.990	-0.313	1.133	-0.570	0.240	0.002	5.500	0.100	-51.500	952.815	25.904	-23.202319	-45.874038	0.000	0.104	0.376	1.000	-23.202295	-45.874019	9.000	1.0	105.227	105.227	105.120	105.227	105.061	0.000	0.000	0.000	0.000	
85926.504	1782.185	0.000	-2.711	-1.661	566.300	331.189	-0.988	-0.531	1.039	-0.117	0.243	0.000	4.000	2.200	-51.900	952.854	25.908	-23.202319	-45.874038	0.000	0.104	0.376	1.000	-23.202295	-45.874019	9.000	1.0	105.227	105.227	105.101	105.227	105.061	0.000	0.000	0.000	0.000	
85926.571	1783.810	0.000	-2.711	-1.661	566.300	331.607	-0.992	-0.891	0.820	-0.336	0.242	-0.001	3.700	2.000	-51.000	952.800	25.906	-23.202319	-45.874038	0.000	0.104	0.376	1.000	-23.202295	-45.874019	9.000	1.0	105.227	105.227	105.094	105.227	105.039	0.000	0.000	0.000	0.000	
85926.638	1784.254	0.000	-2.711	-1.661	566.300	331.607	-0.992	-0.891	0.820	-0.336	0.242	-0.001	3.700	2.000	-51.000	952.786	25.908	-23.202319	-45.874038	0.000	0.104	0.376	1.000	-23.202295	-45.874019	9.000	1.0	105.227	105.227	105.087	105.227	105.034	0.000	0.000	0.000	0.000	
85926.743	1783.871	0.000	-2.711	-1.661	566.300	325.561	-0.986	-0.664	1.297	-0.047	0.242	0.002	3.500	2.400	-51.300	952.799	25.910	-23.202319	-45.874038	0.000	0.104	0.376	0.000	-23.202295	-45.874019	9.000	1.0	105.227	105.227	105.080	105.227	105.038	0.000	0.000	0.000	0.000	
85926.790	1783.871	0.000	-2.711	-1.661	566.300	325.561	-0.986	-0.664	1.297	-0.047	0.242	0.002	3.500	2.400	-51.300	952.799	25.910	-23.202319	-45.874038	0.000	0.104	0.376	1.000	-23.202295	-45.874019	9.000	1.0	105.227	105.227	105.080	105.227	105.048	0.000	0.000	0.000	0.000	
85926.876	1783.109	0.000	-2.711	-1.661	566.300	332.354	-0.990	-0.547	0.859	-0.266	0.240	0.000	4.200	2.200	-52.400	952.824	25.913	-23.202319	-45.874038	0.000	0.104	0.376	1.000	-23.202295	-45.874019	9.000	1.0	105.227	105.227	105.064	105.227	105.048	0.000	0.000	0.000	0.000	
85926.933	1782.598	0.000	-2.711	-1.661	566.300	336.615	-0.990	-0.641	0.727	-0.250	0.239	0.002	3.700	1.600	-52.400	952.840	25.908	-23.202319	-45.874038	0.000	0.104	0.376	0.000	-23.202295	-45.874019	9.000	1.0	105.227	105.227	105.056	105.227	105.057	0.000	0.000	0.000	0.000	
85927.010	1782.598	0.000	-2.374	-2.350	566.300	331.699	-0.989	-1.039	1.273	-0.219	0.243	0.001	3.900	2.100	-52.900	952.840	25.908	-23.202314	-45.874038	0.000	0.077	0.278	1.000	-23.202295	-45.874019	9.000	1.0	105.797	105.227	105.056	105.797	105.662	0.000	0.000	0.000	0.000	
85927.105	1783.277	0.000	-2.374	-2.350	566.300	331.699	-0.989	-1.039	1.273	-0.219	0.243	0.001	3.900	2.100	-52.900	952.818	25.910	-23.202314	-45.874038	0.000	0.077	0.278	0.000	-23.202295	-45.874019	9.000	1.0	105.797	105.797	105.797	105.797	105.672	0.000	0.000	0.000	0.000	
85927.181	1782.575	0.000	-2.374	-2.350	566.300	327.031	-0.989	-0.789	1.242	-0.242	0.244	0.001	3.700	2.400	-51.800	952.841	25.910	-23.202314	-45.874038	0.000	0.077	0.278	0.000	-23.202295	-45.874019	9.000	1.0	105.797	105.797	105.805	105.797	105.672	0.000	0.000	0.000	0.000	
85927.258	1781.022	0.000	-2.374	-2.350	566.300	3.180	-0.992	-0.617	0.688	-0.469	0.244	0.002	5.400	-0.300	-51.700	952.892	25.913	-23.202314	-45.874038	0.000	0.077	0.278	0.000	-23.202295	-45.874019	9.000	1.0	105.797	105.797	105.810	105.797	105.663	0.000	0.000	0.000	0.000	
85927.343	1781.454	0.000	-2.374	-2.350	566.300	334.537	-0.987	-0.711	0.438	-0.375	0.239	0.001	4.200	2.000	-51.600	952.878	25.913	-23.202314	-45.874038	0.000	0.077	0.278	1.000	-23.202295	-45.874019	9.000	1.0	105.797	105.797	105.816	105.797	105.663	0.000	0.000	0.000	0.000	
85927.439	1783.001	0.000	-2.374	-2.350	566.300	332.784	-0.990	-0.492	0.734	-0.289	0.240	0.000	3.500	1.800	-52.300	952.828	25.913	-23.202314	-45.874038	0.000	0.077	0.278	1.000	-23.202295	-45.874019	9.000	1.0	105.797	105.797	105.823	105.797	105.665	0.000	0.000	0.000	0.000	
85927.525	1783.284	0.000	-2.374	-2.350	566.300	341.996	-0.987	-0.789	0.680	-0.453	0.246	0.000	4.000	1.300	-51.500	952.819	25.915	-23.202314	-45.874038	0.000	0.077	0.278	1.000	-23.202295	-45.874019	9.000	1.0	105.797	105.797	105.831	105.797	105.662	0.000	0.000	0.000	0.000	
85927.582	1783.284	0.000	-2.374	-2.350	566.300	325.222	-0.994	-0.641	0.570	-0.453	0.239	0.002	3.600	2.500	-51.200	952.819	25.915	-23.202314	-45.874038	0.000	0.077	0.278	0.000	-23.202295	-45.874019	9.000	1.0	105.797	105.797	105.831	105.797	105.674	0.000	0.000	0.000	0.000	
85927.658	1782.204	0.000	-2.374	-2.350	566.300	332.784	-0.988	-0.523	0.797	-0.289	0.240	0.001	3.500	1.800	-53.100	952.854	25.915	-23.202314	-45.874038	0.000	0.077	0.278	0.000	-23.202295	-45.874019	9.000	1.0	105.797	105.797	105.841	105.797	105.661	0.000	0.000	0.000	0.000	
85927.725	1783.403	0.000	-2.374	-2.350	566.300	332.784	-0.988	-0.523	0.797	-0.289	0.240	0.001	3.500	1.800	-53.100	952.814	25.910	-23.202314	-45.874038	0.000	0.077	0.278	0.000	-23.202295	-45.874019	9.000	1.0	105.797	105.797	105.847	105.797	105.661	0.000	0.000	0.000	0.000	
85927.820	1784.657	0.000	-2.374	-2.350	566.300	329.036	-0.990	-1.000	1.016	-0.219	0.239	0.003	3.500	2.100	-51.600	952.773	25.913	-23.202314	-45.874038	0.000	0.077	0.278	1.000	-23.202295	-45.874019	9.000	1.0	105.797	105.797	105.852	105.797	105.652	0.000	0.000	0.000	0.000	
85927.906	1784.597	0.000	-2.374	-2.350	566.300	339.444	-0.991	-0.695	1.000	-0.258	0.243	0.003	4.000	1.500	-51.500	952.776	25.915	-23.202314	-45.874038	0.000	0.077	0.278	1.000	-23.202295	-45.874019	9.000	1.0	105.797	105.797	105.860	105.797	105.652	0.000	0.000	0.000	0.000	
85927.973	1784.034	0.000	-2.374	-2.350	566.300	341.565	-0.990	-0.883	0.938	-0.336	0.238	0.001	4.200	1.400	-52.100	952.794	25.917	-23.202314	-45.874038	0.000	0.077	0.278	1.000	-23.202295	-45.874019	9.000	1.0	105.797	105.797	105.866	105.797	105.656	0.000	0.000	0.000	0.000	
85928.040	1782.630	0.000	-2.374	-2.350	566.300	330.573	-0.989	-0.750	0.680	-0.328	0.241	0.001	3.900	2.200	-52.100	952.841	25.917	-23.202314	-45.874038	0.000	0.077	0.278	1.000	-23.202295	-45.874019	9.000	1.0	105.797	105.797	105.872	105.797	105.671	0.000	0.000	0.000	0.000	
85928.097	1782.630	0.000	-2.374	-2.350	566.300	338.962	-0.992	-0.734	0.844	-0.211	0.242	-0.001	3.900	1.500	-50.500	952.841	25.917	-23.202314	-45.874038	0.000	0.077	0.278	1.000	-23.202295	-45.874019	9.000	1.0	105.797	105.797	105.872	105.797	105.660	0.000	0.000	0.000	0.000	
85928.192	1783.559	0.000	-2.374	-2.350	566.300	321.911	-0.989	-1.078	0.547	-0.391	0.243	-0.000	3.700	2.900	-51.300	952.809	25.913	-23.202314	-45.874038	0.000	0.077	0.278	0.000	-23.202295	-45.874019	9.000	1.0	105.797	105.797	105.881	105.797	105.671	0.000	0.000	0.000	0.000	
85928.259	1782.630	0.000	-2.374	-2.350	566.300	321.911	-0.989	-1.078	0.547	-0.391	0.243	-0.000	3.700	2.900	-51.300	952.841	25.917	-23.202314	-45.874038	0.000	0.077	0.278	1.000	-23.202295	-45.874019	9.000	1.0	105.797	105.797	105.888	105.797	105.671	0.000	0.000	0.000	0.000	
85928.335	1783.753	0.000	-2.374	-2.350	566.300	329.421	-0.988	-0.602	1.086	-0.344	0.241	0.000	4.400	2.600	-52.100	952.805	25.921	-23.202314	-45.874038	0.000	0.077	0.278	1.000	-23.202295	-45.874019	9.000	1.0	105.797	105.797	105.893	105.797	105.658	0.000	0.000	0.000	0.000	
85928.392	1783.753	0.000	-2.374	-2.350	566.300	330.101	-0.985	-0.867	0.789	-0.367	0.239	0.001	4.000	2.300	-51.900	952.805	25.921	-23.202314	-45.874038	0.000	0.077	0.278	0.000	-23.202295	-45.874019	9.000	1.0	105.797	105.797	105.893	105.797	105.662	0.000	0.000	0.000	0.000	
85928.459	1783.337	0.000	-2.374	-2.350	566.300	344.055	-0.990	-1.063	0.555	-0.391	0.243	0.000	4.900	1.400	-51.900	952.817	25.915	-23.202314	-45.874038	0.000	0.057	0.204	1.000	-23.202295	-45.874019	9.000	1.0	105.797	105.797	105.904	105.797	105.662	0.000	0.000	0.000	0.000	
85928.526	1782.018	0.000	-2.374	-2.350	566.300	344.055	-0.990	-1.063	0.555	-0.391	0.243	0.000	4.900	1.400	-51.900	952.861	25.917	-23.202314	-45.874038	0.000	0.057	0.204	1.000	-23.202295	-45.874019	9.000	1.0	105.797	105.797	105.908	105.797	105.704	0.000	0.000	0.000	0.000	
85928.631	1782.726	0.000	-2.374	-2.350	566.500	4.268	-0.988	-0.695	0.867	-0.289	0.242	0.003	6.700	-0.500	-50.800	952.837	25.915	-23.202314	-45.874038	0.000	0.057	0.204	1.000	-23.202295	-45.874019	10.000	1.0	105.797	105.797	105.912	105.797	105.703	0.000	0.000	0.000	0.000	
85928.698	1782.744	0.000	-2.374	-2.350	566.500	316.042	-0.988	-0.977	0.938	-0.133	0.239	-0.000	2.800	2.700	-51.900	952.836	25.915	-23.202314	-45.874038	0.000	0.057	0.204	0.000	-23.202295	-45.874019	10.000	1.0	105.797	105.797	105.912	105.797	105.703	0.000	0.000	0.000	0.000	
85928.783	1782.744	0.000	-2.374	-2.350	566.500	333.435	-0.991	-0.883	0.992	-0.359	0.239	-0.001	3.600	1.800	-50.900	952.836	25.915	-23.202314	-45.874038	0.000	0.024	0.085	1.000	-23.202295	-45.874019	10.000	1.0	105.797	105.797	105.921	105.797	105.757	0.000	0.000	0.000	0.000	
85928.860	1782.882	0.000	-2.374	-2.350	566.500	332.300	-0.990	-0.625	0.594	-0.469	0.239	0.000	4.000	2.100	-51.800	952.833	25.917	-23.202312	-45.874038	0.000	0.021	0.076	1.000	-23.202295	-45.874019	10.000	1.0	105.797	105.797	105.923	105.797	105.762	0.000	0.000	0.000	0.000	
85928.955	1782.679	0.000	-2.374	-2.350	566.500	338.749	-0.984	-0.758	0.883	-0.211	0.241	-0.001	3.600	1.400	-51.900	952.839	25.919	-23.202312	-45.874038	0.000	0.021	0.076	0.000	-23.202295	-45.874019	10.000	1.0	105.797	105.797	105.925	105.797	105.762	0.000	0.000	0.000	0.000	
85929.012	1784.250	0.000	-2.374	-2.350	566.500	338.749	-0.984	-0.758	0.883	-0.211	0.241	-0.001	3.600	1.400	-51.900	952.788	25.917	-23.202312	-45.874038	0.000	0.021	0.076	0.000	-23.202295	-45.874019	10.000	1.0	105.797	105.797	105.927	105.797	105.758	0.000	0.000	0.000	0.000	
85929.089	1782.625	0.000	-2.374	-2.350	566.500	10.235	-0.986	-0.883	1.039	-0.422	0.241	0.000	7.200	-1.300	-50.300	952.841	25.919	-23.202312	-45.874038	0.000	0.021	0.076	1.000	-23.202295	-45.874019	10.000	1.0	105.797	105.797	105.928	105.797	105.762	0.000	0.000	0.000	0.000	
85929.165	1783.098	0.000	-2.374	-2.350	566.500	330.422	-0.989	-0.656	1.453	-0.336	0.242	0.000	3.700	2.100	-52.100	952.825	25.917	-23.202312	-45.874038	0.000	0.021	0.076	1.000	-23.202295	-45.874019	10.000	1.0	105.797	105.797	105.930	105.797	105.761	0.000	0.000	0.000	0.000	
85929.222	1783.098	0.000	-2.374	-2.350	566.500	337.286	-0.988	-0.789	0.813	-0.289	0.242	0.001	4.300	1.800	-51.100	952.825	25.917	-23.202312	-45.874038	0.000	0.021	0.076	1.000	-23.202295	-45.874019	10.000	1.0	105.797	105.797	105.930	105.797	105.761	0.000	0.000	0.000	0.000	
85929.317	1782.913	0.000	-2.374	-2.350	566.500	327.848	-0.989	-0.664	1.117	-0.422	0.243	0.001	3.500	2.200	-51.400	952.832	25.919	-23.202312	-45.874038	0.000	0.021	0.076	0.000	-23.202295	-45.874019	10.000	1.0	105.797	105.797	105.932	105.797	105.761	0.000	0.000	0.000	0.000	
85929.394	1783.470	0.000	-2.374	-2.350	566.500	327.848	-0.989	-0.664	1.117	-0.422	0.243	0.001	3.500	2.200	-51.400	952.813	25.919	-23.202312	-45.874038	0.000	0.021	0.076	0.000	-23.202295	-45.874019	10.000	1.0	105.797	105.797	105.934	105.797	105.760	0.000	0.000	0.000	0.000	
85929.470	1782.193	0.000	-2.374	-2.350	566.500	340.498	-0.993	-0.453	1.227	-0.367	0.244	0.001	4.800	1.700	-51.900	952.855	25.919	-23.202312	-45.874038	0.000	0.021	0.076	1.000	-23.202295	-45.874019	10.000	1.0	105.797	105.797	105.936	105.797	105.763	0.000	0.000	0.000	0.000	
85929.527	1782.193	0.000	-2.374	-2.350	566.500	347.619	-0.986	-0.719	1.086	-0.398	0.239	0.000	4.100	0.900	-51.600	952.855	25.919	-23.202312	-45.874038	0.000	0.021	0.076	0.000	-23.202295	-45.874019	10.000	1.0	105.797	105.797	105.936	105.797	105.761	0.000	0.000	0.000	0.000	
85929.604	1781.665	0.000	-2.387	-2.700	566.500	338.199	-0.987	-1.211	0.711	-0.453	0.239	0.004	4.000	1.600	-51.600	952.873	25.921	-23.202312	-45.874043	0.000	0.035	0.128	1.000	-23.202295	-45.874019	10.000	1.0	105.917	105.797	105.939	105.917	105.859	0.000	0.000	0.000	0.000	
85929.689	1782.092	0.000	-2.387	-2.700	566.500	326.725	-0.982	-0.664	0.844	-0.297	0.241	-0.000	3.200	2.100	-52.000	952.859	25.923	-23.202312	-45.874043	0.000	0.035	0.128	0.000	-23.202295	-45.874019	10.000	1.0	105.917	105.917	105.917	105.917	105.856	0.000	0.000	0.000	0.000	
85929.766	1781.606	0.000	-2.387	-2.700	566.500	326.725	-0.982	-0.664	0.844	-0.297	0.241	-0.000	3.200	2.100	-52.000	952.875	25.923	-23.202312	-45.874043	0.000	0.035	0.128	1.000	-23.202295	-45.874019	10.000	1.0	105.917	105.917	105.920	105.917	105.856	0.000	0.000	0.000	0.000	
85929.842	1783.458	0.000	-2.387	-2.700	566.500	327.724	-0.987	-0.563	0.766	-0.367	0.239	0.000	3.800	2.400	-51.700	952.813	25.917	-23.202312	-45.874043	0.000	0.035	0.128	1.000	-23.202295	-45.874019	10.000	1.0	105.917	105.917	105.923	105.917	105.854	0.000	0.000	0.000	0.000	
85929.909	1783.015	0.000	-2.387	-2.700	566.500	336.448	-0.988	-0.508	1.063	-0.273	0.243	0.000	3.900	1.700	-52.200	952.829	25.921	-23.202312	-45.874043	0.000	0.035	0.128	1.000	-23.202295	-45.874019	10.000	1.0	105.917	105.917	105.925	105.917	105.856	0.000	0.000	0.000	0.000	
85929.985	1783.015	0.000	-2.387	-2.700	566.500	336.297	-0.993	-0.641	0.773	-0.547	0.242	0.002	4.100	1.800	-51.600	952.829	25.921	-23.202312	-45.874043	0.000	0.035	0.128	1.000	-23.202295	-45.874019	10.000	1.0	105.917	105.917	105.925	105.917	105.852	0.000	0.000	0.000	0.000	
85930.090	1783.517	0.000	-2.387	-2.700	566.500	340.769	-0.988	-0.547	1.109	-0.313	0.239	0.001	4.300	1.500	-51.300	952.811	25.915	-23.202312	-45.874043	0.000	0.035	0.128	1.000	-23.202295	-45.874019	10.000	1.0	105.917	105.917	105.930	105.917	105.854	0.000	0.000	0.000	0.000	
85930.157	1783.517	0.000	-2.387	-2.700	566.500	332.850	-0.985	-0.852	1.172	-0.211	0.242	0.001	3.900	2.000	-51.700	952.811	25.915	-23.202312	-45.874043	0.000	0.035	0.128	1.000	-23.202295	-45.874019	10.000	1.0	105.917	105.917	105.930	105.917	105.858	0.000	0.000	0.000	0.000	
85930.214	1781.930	0.000	-2.387	-2.700	566.500	332.850	-0.985	-0.852	1.172	-0.211	0.242	0.001	3.900	2.000	-51.700	952.864	25.923	-23.202312	-45.874043	0.000	0.035	0.128	1.000	-23.202295	-45.874019	10.000	1.0	105.917	105.917	105.936	105.917	105.858	0.000	0.000	0.000	0.000	
85930.290	1783.987	0.000	-2.387	-2.700	566.500	327.339	-0.990	-1.023	0.680	-0.500	0.241	0.003	3.900	2.500	-51.600	952.797	25.921	-23.202312	-45.874043	0.000	0.035	0.128	0.000	-23.202295	-45.874019	10.000	1.0	105.917	105.917	105.939	105.917	105.852	0.000	0.000	0.000	0.000	
85930.367	1782.337	0.000	-2.387	-2.700	566.500	328.782	-0.988	-0.398	0.992	-0.461	0.243	0.001	3.300	2.000	-51.200	952.850	25.919	-23.202314	-45.874043	0.000	0.011	0.039	1.000	-23.202295	-45.874019	10.000	1.0	105.917	105.917	105.941	105.917	105.863	0.000	0.000	0.000	0.000	
85930.462	1783.015	0.000	-2.387	-2.700	566.500	338.682	-0.989	-0.484	0.484	-0.281	0.243	0.001	4.100	1.600	-51.300	952.829	25.921	-23.202314	-45.874043	0.000	0.011	0.039	1.000	-23.202295	-45.874019	10.000	1.0	105.917	105.917	105.942	105.917	105.899	0.000	0.000	0.000	0.000	
85930.529	1782.601	0.000	-2.387	-2.700	566.500	342.255	-0.987	-1.055	0.867	-0.266	0.242	0.001	5.000	1.600	-51.900	952.842	25.921	-23.202314	-45.874043	0.000	0.011	0.039	1.000	-23.202295	-45.874019	10.000	1.0	105.917	105.917	105.943	105.917	105.899	0.000	0.000	0.000	0.000	
